step,damaged_neurons,dead_neurons,healthy_neurons,neurons_total,total_pro_inflammation,total_anti_inflammation,mean_pro_inflammation,mean_anti_inflammation,microglia_total,microglia_M0,microglia_M1,microglia_M2,microglia_LDAM,microglia_DAM,astrocytes_total,astrocytes_A0,astrocytes_A1,astrocytes_A2,total_ld_neurons,total_ld_microglia,total_ld_astrocytes,total_amyloid_patches,average_amyloid_value,amyloid_monomers_population,amyloid_polymers_population,amyloid_plaques_population,microglia_TREM2_mutant,total_neuron_toxic_lipids,neurons_with_toxic_lipids,LDAM_fraction,DAM_fraction,TREM2_mutant_fraction,total_inflammation,mean_inflammation
159,0,0,16,16,269.4895428081722,352.47195871123415,0.24746514491108557,0.32366571047863557,15,3,9,3,1,0,20,2,11,7,0.6673770128257963,19.42828340988934,2.4804137930384256,31.898294850534135,0.02929136349911307,27.085386685377173,4.812908165156962,0.0,0,2.828913509894098,6,0.06666666666666667,0.0,0.0,621.9615015194063,0.5711308553897212
161,0,0,16,16,272.98163836759693,350.57624842631674,0.25067184423103483,0.3219249296844047,15,3,9,3,1,0,20,2,11,7,0.6540294725692805,18.83971774169155,2.336289655126898,32.53626074754482,0.029877190769095337,27.684100339842374,4.8521604077024465,0.0,0,3.162467834399393,6,0.06666666666666667,0.0,0.0,623.5578867939137,0.5725967739154396
163,0,0,16,16,279.06419778522013,345.63073346292515,0.2562572982417081,0.317383593629867,15,3,10,2,1,0,20,2,11,7,0.6409488831178949,18.26292338685772,2.2354027585888283,33.18698596249572,0.030474734584477244,28.294911033717298,4.89207492877842,0.0,0,3.4793444426794236,6,0.06666666666666667,0.0,0.0,624.6949312481453,0.5736408918715752
165,0,0,16,16,282.7631875297657,341.17835662339155,0.25965398303927056,0.31329509331808225,15,3,10,2,0,0,20,2,11,7,0.6281299054555369,17.89766491912057,2.16478193101218,33.85072568174563,0.031084229276166785,28.918119751615222,4.932605930130411,0.0,0,3.3053772205454526,6,0.0,0.0,0.0,623.9415441531572,0.5729490763573528
167,0,0,16,16,288.7701261495632,337.1837137152486,0.2651699964642454,0.30962691801216585,15,3,10,2,0,0,20,1,12,7,0.6155673073464262,17.539711620738156,1.815347351708526,34.527740195380545,0.031705913861690124,29.55392147283154,4.973818722549003,0.0,0,3.14010835951818,6,0.0,0.0,0.0,625.9538398648118,0.5747969144764112
169,0,0,16,16,293.70016766615674,333.5837683671368,0.2696971236603827,0.3063211830735875,15,3,10,2,0,0,20,1,12,7,0.6032559611994975,17.188917388323393,1.5707431461959682,35.218294999288155,0.032340032138923926,30.34498361617591,4.873311383112244,0.0,0,2.9831029415422705,6,0.0,0.0,0.0,627.2839360332936,0.5760183067339701
171,0,0,16,16,297.8431617167374,330.3404670203785,0.2735015259106863,0.30334294492229436,15,3,10,2,0,0,20,1,12,7,0.5911908419755076,16.845139040556923,1.3995202023371778,35.92266089927393,0.03298683278170241,31.006561823489946,4.916099075783973,0.0,0,2.833947794465157,6,0.0,0.0,0.0,628.1836287371159,0.5768444708329807
173,0,0,16,16,301.2309188431926,327.4191368894043,0.27661241399742204,0.30066036445308014,15,3,10,2,0,0,20,1,12,7,0.5793670251359975,16.508236259745786,1.2796641416360244,36.6411141172594,0.03364656943733645,31.63899219466586,5.002121922593536,0.0,0,2.692250404741899,6,0.0,0.0,0.0,628.6500557325969,0.5772727784505022
175,0,0,16,16,303.9361400709216,324.7882752537414,0.2790965473562182,0.2982445135479719,15,3,10,2,0,0,20,1,12,7,0.5677796846332774,16.17807153455087,1.195764899145217,37.37393639960459,0.034319500826083184,32.327845061391336,5.046091338213253,0.0,0,2.557637884504804,6,0.0,0.0,0.0,628.724415324663,0.57734106090419
177,0,0,16,16,305.8969435551701,322.41932161012386,0.28089710151989905,0.29606916584951687,15,3,10,2,0,0,20,1,12,7,0.556424090940612,15.854510103859852,1.137035429401652,38.12141512759668,0.035005890842604845,33.17079610774003,4.950619019856649,0.0,0,2.4297559902795633,6,0.0,0.0,0.0,628.316265165294,0.5769662673694159
179,0,0,16,16,307.2799409386704,320.28642586191415,0.282167071569027,0.294110583895238,15,3,10,2,0,0,20,1,12,7,0.5452956091217996,15.537419901782656,1.0959248005811564,38.883843430148616,0.035706008659456945,33.8875865085296,4.9962569216190165,0.0,0,2.308268190765585,6,0.0,0.0,0.0,627.5663668005845,0.576277655464265
181,0,0,16,16,308.5187416786275,318.3662209663462,0.283304629640613,0.2923473103455888,15,3,10,2,0,0,20,1,12,7,0.5343896969393637,16.476671503747003,1.0671473604068094,39.66152029875159,0.03642012883264609,34.618978238297345,5.0425420604542435,0.0,0,2.1928547812273056,6,0.0,0.0,0.0,626.8849626449737,0.5756519399862018
183,0,0,16,16,309.599512771637,316.6376052107764,0.28429707325219195,0.29075996805397286,15,3,10,2,0,0,20,1,12,7,0.5237019030005764,18.64713807367206,1.0470031522847667,40.35275070472662,0.03705486749745328,35.307775790750924,5.044974913975699,0.0,0,2.08321204216594,5,0.0,0.0,0.0,626.2371179824135,0.5750570413061649
185,1,0,15,16,315.65055363360693,314.94653708692,0.2898535846038631,0.2892071047630119,15,2,10,3,1,0,20,1,13,6,1.005227864940565,20.574195312198622,1.1329022065993366,41.05780571882116,0.03770230093555662,36.06511753976145,4.992688179059698,0.0,0,2.454051440057643,5,0.06666666666666667,0.0,0.0,630.5970907205269,0.579060689366875
187,1,0,15,16,315.2990278018623,316.8006942555891,0.2895307876968432,0.2909097284257017,15,2,10,3,1,0,20,1,12,7,1.1851233076417538,21.21271140595465,1.0930315446195358,41.87896183319758,0.03845634695426775,36.78345372604562,5.0955081071519555,0.0,0,2.806348868054761,6,0.06666666666666667,0.0,0.0,632.0997220574513,0.5804405161225449
189,3,0,13,16,319.7845401462751,315.09385711950324,0.2936497154694905,0.2893423848663942,15,2,10,3,1,0,20,1,13,6,2.5454208414889186,20.588457177835558,1.065122081233675,42.71654106986152,0.0392254738933531,37.57208072924002,5.144460340621498,0.0,0,3.1410314246520223,6,0.06666666666666667,0.0,0.0,634.8783972657784,0.5829921003358847
191,2,1,13,16,322.91755890818513,313.55728739199776,0.29652668402955473,0.2879313933810815,15,2,10,3,1,0,20,1,13,6,3.6252494997398155,20.076688034278845,1.0455854568635725,43.57087189125875,0.04000998337122015,38.312404031547345,5.25846785971141,0.0,0,3.2214798534194213,6,0.06666666666666667,0.0,0.0,636.4748463001829,0.5844580774106363
193,2,1,13,16,317.6599916929198,312.1740721560869,0.29169879861608794,0.2866612232838263,15,2,10,3,1,0,20,2,12,6,3.9845845097450194,19.675154273593268,1.0319098198045007,44.44228932908392,0.04081018303864455,39.133418660439034,5.308870668644888,0.0,0,3.0604058607484497,6,0.06666666666666667,0.0,0.0,629.8340638490067,0.5783600218999143
195,1,2,13,16,313.5994092184459,310.92895586067436,0.2879700727442111,0.2855178658041087,15,2,10,3,1,0,20,2,12,6,5.161335290244519,19.281651188121405,1.0223368738631504,45.3311351156656,0.04162638669941745,39.97103507619097,5.360100039474639,0.0,0,2.950664566409944,6,0.06666666666666667,0.0,0.0,624.5283650791202,0.5734879385483198
197,1,2,13,16,310.3856897903263,313.0481847572803,0.2850189988891885,0.2874638978487422,15,1,10,4,1,0,20,2,12,6,5.334551055134029,18.896018164358978,1.0156358117042052,46.23775781797892,0.0424589144334058,40.825451600397315,5.4123062175816035,0.0,0,2.846410336788363,6,0.06666666666666667,0.0,0.0,623.4338745476066,0.5724828967379307
199,1,2,13,16,310.7420264137302,311.715363841189,0.2853462134194033,0.28624000352726264,15,1,11,3,1,0,20,2,12,6,5.504302504725748,18.518097801071796,1.0109450681929437,47.1625129743385,0.04330809272207392,41.697148895183815,5.465364079154684,0.0,0,2.7473688186478613,6,0.06666666666666667,0.0,0.0,622.4573902549191,0.5715862169466659
201,1,2,13,16,311.52623599101577,310.51572596214584,0.2860663324068097,0.28513840767873816,15,1,11,3,1,0,20,2,12,6,5.670658925325633,19.39773584505036,1.0076615477350606,48.10576323382527,0.0441742545765154,40.48481795755732,7.620945276267956,0.0,0,2.653279376414385,6,0.06666666666666667,0.0,0.0,622.0419619531616,0.5712047400855478
203,1,1,13,15,316.1381036152424,312.8109725285477,0.2903012889028856,0.2872460721106958,15,1,11,3,1,0,20,1,12,7,3.6035646827935204,21.739904662869353,1.0053630834145424,49.06787849850178,0.04505773966804571,41.28570646752975,7.782172030972034,0.0,0,1.6983144323142512,5,0.06666666666666667,0.0,0.0,628.9490761437901,0.5775473610135814
205,1,1,13,15,315.2435685614437,314.8766290944066,0.2894798609379648,0.28914291009587384,15,1,11,3,1,0,20,1,12,7,3.76333338913765,21.305106569611965,1.0037541583901797,50.04923606847181,0.045958894461406614,42.18455982796745,7.864676240504369,0.0,0,1.6133987106985386,5,0.06666666666666667,0.0,0.0,630.1201976558502,0.5786227710338386
207,1,1,13,15,314.8678068365437,316.7356646548501,0.2891348088489841,0.2908500134571626,15,1,11,3,1,0,20,1,12,7,3.919906721354897,20.879004438219727,1.0026279108731257,51.05022078984125,0.04687807235063476,43.25351622653098,7.796704563310275,0.0,0,1.5327287751636116,5,0.06666666666666667,0.0,0.0,631.6034714913937,0.5799848223061468
209,1,1,13,15,311.7717178769842,324.8887484991328,0.28629175195315354,0.29833677548129733,15,0,10,5,1,0,20,1,12,7,4.073348586927799,20.46142434945533,1.0018395376111882,52.071225205638065,0.047815633797647444,44.29822799033955,7.772997215298522,0.0,0,1.4560923364054308,5,0.06666666666666667,0.0,0.0,636.660466376117,0.5846285274344509
211,1,1,13,15,312.25041650772005,328.9864810192887,0.2867313282899174,0.30209961526105483,15,0,11,4,1,0,20,1,12,7,4.223721615189243,20.052195862466228,1.0012876763278316,53.11264970975084,0.048771946473600405,45.173695199462315,7.938954510288517,0.0,0,1.3832877195851592,5,0.06666666666666667,0.0,0.0,641.2368975270088,0.5888309435509722
213,1,1,13,15,312.69146135475046,332.67440118657555,0.28713632814944945,0.3054861351575533,15,0,11,4,1,0,20,1,12,7,4.371087182885458,19.651151945216903,1.000901373429482,54.17490270394585,0.0497473854030724,44.13894273163908,10.035959972306772,0.0,0,1.3141233336059013,5,0.06666666666666667,0.0,0.0,645.365862541326,0.5926224633070027
215,1,1,13,15,317.3208482131637,335.9934931043329,0.29138737209656906,0.30853396979277586,15,0,11,4,1,0,20,1,12,7,4.515505439227749,19.258128906312564,1.0006309614006375,55.25840075802475,0.05074233311113384,45.10308145461962,10.155319303405143,0.0,0,1.2484171669256061,5,0.06666666666666667,0.0,0.0,653.3143413174967,0.599921341889345
217,1,1,13,15,320.78750587055697,338.9806417823946,0.2945707124614848,0.3112769896991686,15,0,11,4,1,0,20,1,12,7,4.657035330443194,18.872966328186312,1.0004416729804462,56.36356877318525,0.05175717977335652,46.086937250693005,10.276631522492247,0.0,0,1.1859963085793257,5,0.06666666666666667,0.0,0.0,659.7681476529516,0.6058477021606534
219,2,1,12,15,323.83495894118465,341.66904324784616,0.2973691083022816,0.313745677913541,15,0,11,4,1,0,20,1,12,7,5.287734623834331,18.495507001622588,1.1003091710863124,57.49084014864896,0.052792323368823654,47.01653204922059,10.474308099428379,0.0,0,1.1266964931503594,5,0.06666666666666667,0.0,0.0,665.5040021890309,0.6111147862158226
221,2,1,12,15,326.0697595019631,344.0899235843549,0.29942126676029673,0.3159687085255784,15,0,11,4,1,0,20,1,12,7,5.613819931357644,18.125596861590136,1.0702164197604187,58.640656951621935,0.053848169836200124,48.14592443841933,10.49473251320261,0.0,0,1.0703616684928414,5,0.06666666666666667,0.0,0.0,670.159683086318,0.6153899752858751
223,2,1,12,15,328.30262165589085,346.26828102532016,0.30147164523038644,0.3179690367541967,15,0,11,4,1,0,20,1,12,7,5.833383532730491,19.013084924358335,1.149151493832293,59.81347009065438,0.05492513323292413,49.19104073995041,10.622429350703968,0.0,0,1.0168435850681994,5,0.06666666666666667,0.0,0.0,674.570902681211,0.6194406819845831
225,2,1,12,15,329.49168987615667,348.22984030813416,0.3025635352398133,0.3197702849477816,15,0,11,4,1,0,20,1,12,7,6.048555862075882,18.632823225871167,1.2044060456826051,61.009739492467475,0.05602363589758262,48.251041854037425,12.758697638430046,0.0,0,0.9660014058147893,5,0.06666666666666667,0.0,0.0,677.7215301842908,0.6223338201875949
227,2,1,12,15,334.9363331056827,346.6209621223132,0.30756320762688955,0.31829289451084775,15,0,11,4,1,0,20,1,13,6,6.259424744834364,20.760166761353744,1.2430842319778237,62.22993428231682,0.05714410861553427,49.30646113599116,12.923473146325664,0.0,0,0.9177013355240499,5,0.06666666666666667,0.0,0.0,681.5572952279958,0.6258561021377373
229,2,1,12,15,338.3599409830476,345.17346698332176,0.31070701651335864,0.31696369787265544,15,0,11,4,1,0,20,1,13,6,6.466076249937677,20.344963426126668,1.2701589623844767,63.47453296796316,0.05828699078784495,50.26150242357557,13.213030544387587,0.0,0,0.8718162687478473,5,0.06666666666666667,0.0,0.0,683.5334079663694,0.6276707143860141
231,2,1,12,15,340.95222114589797,343.87106047836784,0.31308743906877684,0.3157677323033681,15,0,11,4,1,0,20,1,13,6,6.768594724938923,19.938064157604135,1.1891112736691336,64.74402362732242,0.05945273060360186,49.33640530209996,15.407618325222462,0.0,0,0.828225455310455,5,0.06666666666666667,0.0,0.0,684.8232816242657,0.6288551713721449
233,2,1,12,15,338.7303372573245,346.07277461916397,0.31104714165043573,0.3177895083738879,15,0,11,4,1,0,20,1,12,7,6.965062830440146,19.53930287445205,1.2323778915683936,66.03890409986886,0.060641785215673885,50.579207337873086,15.459696761995781,0.0,0,0.7868141825449322,5,0.06666666666666667,0.0,0.0,684.8031118764884,0.6288366500243237
235,2,1,12,15,336.93556323953527,348.0548761014933,0.30939904797018847,0.31960961992790937,15,0,11,4,1,0,20,1,12,7,7.157601573831342,19.148516816963014,1.2626645240978756,67.35968218186625,0.06185462091998737,51.68890876103663,15.670773420829615,0.0,0,0.7474734734176856,5,0.06666666666666667,0.0,0.0,684.9904393410286,0.6290086678980978
237,1,2,12,15,341.01500798483846,346.4641514682746,0.31314509456826306,0.3181488994199032,15,0,11,4,1,0,20,1,13,6,8.446289542354714,18.76554648062375,1.183865166868513,68.70687582550357,0.06309171333838712,52.82170787783413,15.885167947669443,0.0,0,0.7100997997468013,5,0.06666666666666667,0.0,0.0,687.4791594531131,0.6312939939881663
239,2,2,11,15,344.16562393422885,345.0334745601034,0.3160382221618263,0.31683514651983785,15,0,11,4,1,0,20,1,13,6,8.908561073334413,18.390235551011276,1.228705616807959,70.08101334201365,0.06435354760515487,53.8455168091225,16.235496532891148,0.0,0,0.6842142041541112,5,0.06666666666666667,0.0,0.0,689.1990984943322,0.6328733686816641
241,2,2,11,15,345.9341742986681,343.7464055676454,0.3176622353523123,0.31565326498406376,15,0,11,4,1,0,20,1,13,6,9.161587173694517,18.022430839991053,1.2600939317655713,71.48263360885392,0.06564061855725796,55.02528327206062,16.4573503367933,0.0,0,0.6596228883410556,5,0.06666666666666667,0.0,0.0,689.6805798663136,0.6333155003363761
243,2,2,11,15,348.13496280903036,342.5884033979306,0.3196831614407992,0.3145899021101291,15,0,11,4,1,0,20,1,13,6,9.40955275204742,20.16198222319123,1.2820657522358998,72.912286281031,0.06695343092840313,54.1962311176908,18.716055163340204,0.0,0,0.6362611383186529,5,0.06666666666666667,0.0,0.0,690.7233662069609,0.6342730635509284
245,2,2,11,15,345.4677472303694,344.9214355223843,0.3172339276679242,0.316732264024228,15,0,11,4,1,0,20,1,12,7,9.652559018833264,22.258742578727407,1.29744602656513,73.96253200665161,0.06791784389958826,55.38751470633105,18.575017300320575,0.0,0,0.6140674757973703,5,0.06666666666666667,0.0,0.0,690.3891827527536,0.6339661916921522
247,2,2,11,15,342.39339418908224,343.6463107765642,0.3144108302930048,0.3155613505753574,15,0,11,4,1,0,20,1,13,6,9.890705160283392,21.813567727152858,1.308212218595591,75.44178264678463,0.06927620077758001,56.60376729164473,18.838015355139916,0.0,0,0.5929834964021518,5,0.06666666666666667,0.0,0.0,686.0397049656465,0.6299721808683623
249,2,1,11,14,346.62555001046223,339.1237837832173,0.31829710744762374,0.31140843322609485,15,0,11,4,1,0,20,0,15,5,8.532088378904517,23.4692963726098,1.3157485530169137,76.95061829972033,0.07066172479313163,55.71846586799377,21.232152431726572,0.0,0,0.5729537159766942,5,0.06666666666666667,0.0,0.0,685.7493337936795,0.6297055406737186
251,2,1,11,14,346.70385157438227,335.06705236533264,0.31836900971017656,0.3076832436779914,15,0,11,4,1,0,20,0,15,5,8.76080393315322,25.499910445157607,1.0210239871118394,78.48963066571474,0.07207495928899425,54.837582370337785,23.652048295376957,0.0,0,0.5539254245725096,5,0.06666666666666667,0.0,0.0,681.7709039397149,0.626052253388168
253,2,1,11,14,348.4557548390007,331.4119576204973,0.31997773630762233,0.30432686650183405,15,0,11,4,2,1,20,0,15,5,8.984945176316948,27.489912236254455,0.8147167909782876,80.05942327902903,0.07351645847477413,54.15627135222449,25.903151926804547,0.0,0,0.5358485477385341,5,0.13333333333333333,0.06666666666666667,0.0,679.867712459498,0.6243046028094563
255,2,1,11,14,349.92813345919893,328.1195306696402,0.3213297827908163,0.3013035176029754,15,0,11,4,2,1,20,0,15,5,9.204603594617401,29.440113991529365,0.6703017536848014,81.5586117446096,0.07489312373242388,55.44725952256083,26.111352222048787,0.0,0,0.5186755147462574,5,0.13333333333333333,0.06666666666666667,0.0,678.0476641288392,0.6226333003937917
257,2,1,11,14,356.2961257635976,325.15434140817507,0.3271773422989877,0.29858066245011483,15,0,11,4,2,1,20,0,15,5,9.419868844551846,33.85131171169878,0.5692112275793609,82.6797839795018,0.07592266664784371,54.607010256889765,28.07277372261204,0.0,0,0.5023611334035946,5,0.13333333333333333,0.06666666666666667,0.0,681.4504671717727,0.6257580047491025
259,2,1,11,14,361.2081958342247,319.2442520561176,0.33168796678992163,0.2931535831552962,15,0,12,3,2,1,20,1,14,5,9.730828789487601,38.074285477464805,0.3984478593055527,83.41537965909185,0.07659814477418903,61.962795789648254,21.452583869443593,0.0,0,0.7243624711280648,5,0.13333333333333333,0.06666666666666667,0.0,680.4524478903422,0.6248415499452178
261,0,2,12,14,370.6131956449598,313.92281312505037,0.3403243302524883,0.2882670460285127,15,0,12,3,2,1,20,0,15,5,9.185186309283075,39.712799767915506,0.2789135015138869,84.16568725227368,0.07728713246306124,55.118672695338056,29.04701455693563,0.0,0,0.9352637419663117,5,0.13333333333333333,0.06666666666666667,0.0,684.5360087700101,0.628591376281001
263,0,2,12,14,377.96805557011544,309.13185222869083,0.34707810428844393,0.28386763290054257,15,0,12,3,2,1,20,0,15,5,9.170193988481707,41.4185437725572,0.19523945105972082,85.44100099731918,0.07845821946493955,56.25393758324581,29.18706341407336,0.0,0,0.898119949262646,5,0.13333333333333333,0.06666666666666667,0.0,687.0999077988063,0.6309457371889865
265,0,2,12,14,380.36902372034365,304.8188067206086,0.3492828500645947,0.2799070768784285,15,0,12,3,2,1,20,1,14,5,9.155501514096366,41.740172897106056,0.13666761574180458,87.14982101726555,0.08002738385423834,57.515132961121296,29.634688056144256,0.0,0,1.1003333461941638,6,0.13333333333333333,0.06666666666666667,0.0,685.1878304409522,0.6291899269430232
267,0,2,12,14,381.92171451529805,300.93622496391384,0.3507086451012838,0.2763418043745765,15,0,12,3,2,1,20,1,14,5,9.14110288919873,40.80536943916393,0.09566733101926321,88.89281743761086,0.0816279315313231,56.74987705709644,32.14294038051442,0.0,0,1.2924360732791056,7,0.13333333333333333,0.06666666666666667,0.0,682.8579394792118,0.6270504494758603
269,0,2,12,14,383.81610389361856,297.44129880099376,0.3524482129417985,0.27313250578603654,15,0,12,3,2,1,20,1,14,5,9.12699223679905,41.03926205038066,0.06696713171348424,90.67067378636307,0.08326049016194956,58.03114738553497,32.6395264008281,0.0,0,1.7124336640098003,7,0.13333333333333333,0.06666666666666667,0.0,681.2574026946123,0.625580718727835
271,0,2,12,14,383.96308230917504,294.43042970518496,0.3525831793472682,0.27036770404516525,15,0,13,2,2,1,20,1,13,6,9.113163797447362,41.26847680937304,0.04687699219943897,92.48408726209033,0.08492569996518855,59.339911737231006,33.14417552485933,0.0,0,1.9689313752039603,7,0.13333333333333333,0.06666666666666667,0.0,678.39351201436,0.6229508833924334
273,0,2,12,14,388.0180310651716,288.3438655578291,0.35630673192394086,0.26477857259672094,15,0,13,2,2,1,20,1,14,5,9.099611926882707,40.24310727318558,0.032813894539607286,94.33376900733214,0.08662421396449232,60.67570847776351,33.65806052956864,0.0,0,2.3551042008384124,7,0.13333333333333333,0.06666666666666667,0.0,676.3618966230007,0.6210853045206618
275,0,2,12,14,391.2905619102846,282.86575105371503,0.35931181075324575,0.2597481644203076,15,0,13,2,2,1,20,1,14,5,9.086331093729346,39.23824512772187,0.022969726177725098,96.2204443874788,0.08835669824378219,60.016713167116905,36.2037312203619,0.0,0,2.7219683851911416,7,0.13333333333333333,0.06666666666666667,0.0,674.1563129639997,0.6190599751735534
277,0,2,12,14,393.98663915676406,277.93529852245763,0.36178754743504504,0.25522065980023656,15,0,13,2,2,1,20,1,14,5,9.073315877239052,38.25348022516743,0.01607880832440757,98.14485327522837,0.09012383220865783,59.357365060316056,38.78748821491232,0.0,0,3.0704893603262344,7,0.13333333333333333,0.06666666666666667,0.0,671.9219376792216,0.6170082072352816
279,1,2,11,14,399.8272062895983,273.4977819672788,0.36715078630817105,0.2511458052959401,15,0,13,2,2,1,20,0,15,5,9.460560965078564,37.28841062066409,0.0112551658270853,100.10775034073293,0.09192630885283097,58.73484893519002,41.372901405542905,0.0,0,3.4015842867045727,7,0.13333333333333333,0.06666666666666667,0.0,673.3249882568771,0.6182965916041112
281,1,2,11,14,403.4189021526272,269.50393602378097,0.37044894596200845,0.24747836182165378,15,0,13,2,2,1,20,0,15,5,9.640061151161285,36.542642408250806,0.00787861607895971,102.10990534754758,0.09376483502988758,61.92516580634134,40.18473954120624,0.0,0,3.241124466763994,7,0.13333333333333333,0.06666666666666667,0.0,672.9228381764082,0.6179273077836622
283,1,2,11,14,403.24367610063143,265.9094134850415,0.3702880404964476,0.2441776065060069,15,1,12,2,2,0,20,0,15,5,9.815971333522352,35.51178956008579,0.005515031255271797,104.15210345449856,0.09564013173048536,63.46187590351526,36.67656999439732,4.013657556585961,0,3.801187637820444,9,0.13333333333333333,0.0,0.0,669.1530895856729,0.6144656470024545
285,1,1,11,13,402.5642517025865,262.6755925252218,0.3696641429775817,0.241208073944189,15,1,12,2,2,0,20,0,15,5,6.520659134361196,38.669257946759075,0.0038605218786902586,106.23514552358853,0.09755293436509507,62.84594152910988,39.17436570611592,4.214838288362715,0,3.858247650324072,9,0.13333333333333333,0.0,0.0,665.2398442278084,0.6108722169217707
287,1,1,11,13,403.23127453105127,256.52509040679234,0.37027665246193875,0.23556022994195808,15,1,13,1,2,0,20,0,15,5,6.689603273500765,39.04587278782389,0.0027023653150831804,108.3598484340603,0.09950399305239696,66.23246000160765,37.70798351298287,4.419404919469786,0,3.912454662202518,9,0.13333333333333333,0.0,0.0,659.7563649378436,0.6058368824038969
289,1,1,11,13,401.35050973044343,250.98958276475116,0.36854959571206924,0.2304771191595511,15,2,12,1,2,0,20,0,15,5,6.855168529857543,40.564955332067406,0.0018916557205582263,109.81304540274152,0.10083842553052481,63.60436901518468,41.735296795171394,4.473379592385433,0,4.201451323487042,9,0.13333333333333333,0.0,0.0,652.3400924951945,0.5990267148716204
291,1,1,11,13,401.2871480878451,246.0075756440005,0.3684914123855327,0.2259022733186414,15,2,12,1,3,0,20,0,15,5,7.017422481087184,41.95365622542606,0.0013241590043907585,110.98930631079634,0.101918554922678,66.86843154342742,39.43183284983559,4.6890419175333475,0,4.7134981517073395,9,0.2,0.0,0.0,647.2947237318456,0.5943936857041741
293,1,1,11,13,401.01360396769667,241.5237230617518,0.3682402240291062,0.22178486966184738,15,2,12,1,3,0,20,0,15,5,7.176431353292234,43.31458310091754,0.000926911303073531,112.80109243701226,0.10358227037374863,66.3073696611718,41.74891157291326,4.7448112029272105,0,5.057442638516623,9,0.2,0.0,0.0,642.5373270294485,0.5900250936909536
295,1,1,11,13,396.47589096162955,237.4882126327639,0.36407336176458177,0.21807916678858025,15,3,11,1,3,0,20,0,15,5,7.332260048053182,44.74829143889919,0.0006488379121514716,114.85311428575253,0.10546658795753217,67.7733822271189,42.278203377491444,4.801528681142171,0,5.289189900985441,9,0.2,0.0,0.0,633.9641035943935,0.582152528553162
297,1,1,11,13,398.4316447594227,233.86437510221035,0.36586927893427246,0.21475149228853108,15,2,12,1,3,1,20,0,15,5,7.484972168918911,46.053325610121206,0.0004541865385060302,116.74217657146755,0.10720126406929986,69.25196224755277,42.63100517174426,4.859209152170541,0,5.746849800330819,9,0.2,0.06666666666666667,0.0,632.296019861633,0.5806207712228035
299,1,1,11,13,398.56341364551395,233.97650364883404,0.36599027882967305,0.21485445697780903,15,1,13,1,3,1,20,0,14,6,7.634630047367325,47.33225909791879,0.0003179305769542211,118.0570201028969,0.10840865023222855,72.75179179467676,40.3877385209564,4.917489787263759,0,6.181626704708927,10,0.2,0.06666666666666667,0.0,632.539917294348,0.5808447358074821
301,1,1,11,13,402.8057000776273,234.07715630283334,0.3698858586571417,0.2149468836573309,15,0,14,1,3,1,20,0,14,6,7.781294768246771,48.48561391596041,0.0002225514038679548,119.70416050495484,0.10992117585395303,76.21906607286991,38.75420438126777,4.7308900508171625,0,6.689664763868131,10,0.2,0.06666666666666667,0.0,636.8828563804607,0.5848327423144726
303,1,1,11,13,410.68007920885026,230.7850684944663,0.37711669348838406,0.21192384618408291,15,0,14,1,3,1,20,0,15,5,7.925026194708629,49.6159016376412,0.00015578598270756837,121.28224371505397,0.11137028807626627,77.83048523667155,38.659680204697786,4.792078273684622,0,7.172300920069374,9,0.2,0.06666666666666667,0.0,641.4651477033166,0.589040539672467
305,1,1,11,13,417.2734518029478,227.82217606925332,0.38317121377681157,0.20920310015542087,15,0,14,1,3,1,20,0,15,5,8.06588299264125,51.973583604888375,0.00010905018789529787,123.50388858935506,0.11341036601410015,77.46155055323504,41.4276538154993,4.614684220620703,0,7.773305268460556,9,0.2,0.06666666666666667,0.0,645.0956278722011,0.5923743139322324
307,1,1,11,13,421.75004690950846,225.15556000920594,0.38728195308494806,0.20675441690468865,15,0,14,1,3,1,20,0,15,5,8.203922654615218,52.08411193279061,7.633513152670852e-05,125.97396636114213,0.11567857333438213,73.14901528764452,48.14641877667572,4.67853229682189,0,7.631759399432178,9,0.2,0.06666666666666667,0.0,646.9056069187144,0.5940363699896367
309,0,1,11,12,424.71318208541396,222.75559311201604,0.3900029220251735,0.20455059055281546,15,0,14,1,3,1,20,0,15,5,5.422116263117713,55.564965673963364,5.3434592068695954e-05,128.493445688365,0.11799214480106979,74.72646702498429,49.023551593104045,4.743427070276664,0,5.853186757448968,8,0.2,0.06666666666666667,0.0,647.46877519743,0.5945535125779889
311,0,1,11,12,429.08080984376613,217.22061083392373,0.3940135994892251,0.19946796219827706,15,0,14,1,4,1,20,0,16,4,5.4130312596821515,56.95366636048409,3.740421444808717e-05,131.06331460213227,0.12035198769709116,74.49943212727666,47.73364344550076,8.830239029354885,0,5.57014681397117,8,0.26666666666666666,0.06666666666666667,0.0,646.3014206776899,0.5934815616875022
313,1,1,10,12,425.26690411826473,215.61411504099567,0.39051139037489874,0.19799275944995012,15,1,13,1,4,1,20,0,15,5,5.804127956315302,55.81459303327441,2.6182950113661017e-05,133.68458089417493,0.122759027451033,76.46099239642402,52.3466413959921,4.876947101758817,0,5.301258867667261,8,0.26666666666666666,0.06666666666666667,0.0,640.8810191592604,0.5885041498248489
